name,id,type,ba,tph,mcs,osi,cc,c1,c2to4,c5to9,c10to14,c15to29,c30to35,aet,cwd,tmn
76,444,3,43.6071,139.683,4.82481,1.11049,0.35977,0.344223,0.384943,0.141572,0.0440341,0.0629735,0.0222538,397.476,496.875,2.07143
76,1911,0,88.971,111.605,2.68584,5.66389,0.528263,0.44469,0.424779,0.0862832,0.039823,0.00442478,0,409.489,503.289,3
76,453,1,37.0072,144.256,6.0483,1.45339,0.385146,0.328982,0.361619,0.126632,0.0587467,0.075718,0.0483029,409.102,480.339,2
76,633,0,51.8675,125.505,5.31489,14.8842,0.302091,0.311871,0.344064,0.171026,0.084507,0.0684105,0.0201207,396.227,501.545,2.26136
76,1892,3,48.0052,106.173,2.98712,5.01802,0.353784,0.431175,0.395349,0.142678,0.0160277,0.0147706,0,403.814,499.066,2.93694
76,2347,2,46.3675,116.088,2.93021,1.45595,0.395514,0.444167,0.396477,0.112994,0.023762,0.0225989,0,400.002,492.465,2.40972
77,4483,2,46.7851,122.222,3.13787,1.0515,0.411326,0.420987,0.392416,0.130701,0.0335584,0.0189091,0.00342857,392.899,508.721,2.80686
77,3088,3,44.9189,114.903,3.06447,1.51786,0.413893,0.412126,0.392939,0.159632,0.00997698,0.0253262,0,396.611,501.079,2.69841
77,1762,3,25.3228,101.449,2.71524,6.0231,0.309381,0.434286,0.415714,0.120476,0.0147619,0.0147619,0,363.826,551.357,3
77,5814,1,25.3126,102.544,2.75949,5.98394,0.269707,0.433418,0.413671,0.130633,0.0116456,0.0106329,0,374.734,567.5,3
77,522,0,49.1149,135.317,6.12463,5.13951,0.397111,0.353372,0.328446,0.115836,0.0395894,0.162757,0,399.446,515.375,3
77,9322,1,37.0479,137.642,4.69028,2.24362,0.340063,0.337727,0.324547,0.191104,0.110379,0.0230643,0.0131796,258.816,651.041,2.40816
77,859,0,50.6478,115.174,2.97948,1.31437,0.391298,0.447084,0.38049,0.132109,0.0280778,0,0.012239,396.769,525.291,3.34328
77,5182,1,35.0172,127.654,3.25532,0.381944,0.421897,0.388781,0.37911,0.166344,0.0367505,0.0290135,0,404,504.4,2.66667
77,1198,1,13.1044,101.389,2.71096,6.52734,0.26758,0.419178,0.424658,0.128767,0.0273973,0,0,346.462,573.788,3
77,2512,1,19.5478,143.034,4.32429,3.39286,0.290741,0.262639,0.382244,0.240444,0.10111,0.0135635,0,387.857,508.635,2.80952
77,10156,0,43.0907,127.54,4.54326,2.34403,0.376715,0.379646,0.386037,0.145526,0.0419862,0.0241888,0.0226155,360.587,527.372,2.23251
77,3928,3,16.6122,111.27,3.54779,5.35268,0.289476,0.386591,0.339515,0.192582,0.0570613,0.0242511,0,386.971,489.486,2
77,4161,1,11.5777,88.1033,2.37325,9.21907,0.239922,0.486624,0.405096,0.0955414,0.0127389,0,0,388.04,490.919,2
77,5176,3,50.0923,129.467,3.64566,1.30188,0.435801,0.377821,0.394233,0.146,0.0493504,0.0300889,0.00250741,374.871,528.162,2.38645
77,5817,3,31.9806,117.721,3.57137,3.2564,0.336531,0.379738,0.385672,0.153829,0.0524118,0.0254917,0.00285683,328.6,599.641,2.93714
77,5887,1,32.7284,118.229,3.55213,1.27637,0.391893,0.427313,0.362702,0.129222,0.0455213,0.0352423,0,394.969,501.484,2
77,6289,1,13.4828,94.4444,2.51337,7.38778,0.25452,0.451872,0.414439,0.122995,0.0106952,0,0,397.318,534.727,3
77,6340,2,65.6902,127.108,6.34334,0.593373,0.444517,0.397578,0.374934,0.124276,0.0300158,0.0331754,0.0400211,389.994,501.325,2
77,6719,3,41.103,136.74,5.53775,4.71462,0.38528,0.303181,0.354542,0.19701,0.0295132,0.091606,0.0241472,370.939,518.693,2.4717
77,6991,0,46.455,130.794,3.68581,1.18492,0.399111,0.373247,0.373517,0.173139,0.0536677,0.0264293,0,311.94,627.194,3
77,7828,0,57.6382,126.768,2.99004,1.21023,0.501572,0.40239,0.436255,0.0936255,0.0418327,0.0258964,0,330.432,580.705,2.93182
77,6919,1,47.7617,133.204,3.98836,1.67914,0.429326,0.343841,0.390398,0.183317,0.0363725,0.0417071,0.00436469,371.744,521.145,2
77,7144,0,66.681,123.256,2.89832,0.420058,0.450743,0.451782,0.358491,0.133124,0.0461216,0.0104822,0,381.605,516.849,2.05814
77,8265,1,25.6898,118.186,3.49663,2.22281,0.338284,0.387437,0.405565,0.145447,0.0324621,0.0290894,0,324.839,597.843,3
77,7537,1,71.3303,122.222,1.81818,0,0.633722,0.727273,0.272727,0,0,0,0,380,481,2
77,7538,2,48.2352,88.8889,1.25,0.4375,0.179378,0.75,0.25,0,0,0,0,380,481,2
77,8184,1,49.6567,134.815,4.03407,0.964167,0.438223,0.350549,0.365934,0.156044,0.0714286,0.056044,0,358.307,547.76,2.32
77,8363,2,35.2816,115.755,2.94842,3.73974,0.310464,0.395415,0.401146,0.173352,0.030086,0,0,280.91,666.91,3
77,11052,0,34.556,114.074,3.33766,5.06905,0.299128,0.423933,0.375696,0.128942,0.0519481,0.0194805,0,267.571,640.876,2.35238
78,2061,1,36.4527,124.074,4.0692,1.19271,0.379482,0.358887,0.373134,0.181818,0.0312076,0.0549525,0,395.894,445.879,1.74242
78,117,0,41.5628,100.344,2.06164,2.67719,0.339167,0.535388,0.371005,0.0936073,0,0,0,373.505,485.876,2
78,4392,1,33.1594,103.642,2.34842,2.89861,0.342754,0.474092,0.39726,0.104824,0.0238237,0,0,391.228,452.439,2
78,810,2,43.1698,102.899,5.38623,3.69896,0.356664,0.468262,0.371912,0.0921638,0.0124574,0.0132327,0.0419725,378.84,464.507,1.99569
78,7519,0,55.0637,119.006,5.14496,1.70313,0.377574,0.447174,0.362408,0.121622,0,0.022113,0.046683,368.947,461.974,2
78,5535,3,47.3823,95.8132,2.38824,5.21286,0.332596,0.480672,0.384874,0.134454,0,0,0,406.406,437.826,2
78,3128,1,48.8834,101.616,2.16501,1.42045,0.407697,0.530815,0.365805,0.083499,0.0198807,0,0,367.036,471.236,1.89091
78,9311,1,16.515,92.9825,8.58131,11.4258,0.22512,0.408805,0.299191,0.0880503,0.0332435,0.0898473,0.0808625,372.827,470.278,2
79,372,1,58.1476,110.565,2.32949,0.285861,0.420597,0.495881,0.385502,0.102142,0.0164745,0,0,323.639,561.082,2.86885
79,1440,2,52.1685,109.088,2.50701,1.22843,0.423412,0.482988,0.393658,0.0956195,0.0183284,0.00940607,0,327.512,556.018,3.15409
79,168,1,38.8559,134.089,5.4549,1.78997,0.410062,0.322999,0.368658,0.151071,0.0445321,0.0935738,0.0191657,320.878,558.571,2.28571
79,1988,0,65.5649,113.527,2.4383,0.534161,0.459959,0.506991,0.376292,0.0942249,0.012766,0.00972644,0,358.124,575.267,3
79,458,0,60.6163,105.478,2.02567,0.515581,0.433204,0.529655,0.392446,0.0743582,0.00354087,0,0,321.742,563.084,3.14846
79,1700,3,35.9645,124.645,3.7503,2.55904,0.364682,0.374611,0.380625,0.167007,0.0365159,0.0346902,0.00655139,318.478,586.381,3.50964
79,1967,0,69.4924,110.345,1.94097,0.326509,0.458781,0.524306,0.413194,0.0625,0,0,0,323.586,554.224,3
79,2940,1,51.1865,111.148,2.40423,0.381292,0.459708,0.477357,0.411271,0.0932573,0.00670916,0.0114056,0,325.805,557,3.1745
79,2666,0,66.6592,111.645,2.16109,0.940855,0.432315,0.527692,0.380939,0.0795614,0.010402,0.00140568,0,323.082,554.952,2.92373
79,3001,1,21.0844,139.646,5.41682,2.97372,0.341315,0.307414,0.316456,0.206148,0.0605787,0.109403,0,311.614,586.068,3.82955
79,3115,0,67.4697,103.968,1.89695,0.0602679,0.481549,0.566794,0.362595,0.0706107,0,0,0,322.107,563.464,3.26786
79,4173,0,39.6081,133.987,5.28049,2.87408,0.347038,0.308537,0.373171,0.210976,0.0390244,0.0268293,0.0414634,307.853,595.75,4
79,3305,1,33.5668,110.422,3.12505,2.48871,0.392552,0.435549,0.386522,0.115314,0.0381932,0.0244216,0,325.83,555.905,3.28285
79,4592,3,38.9551,123.743,3.95835,1.9596,0.412653,0.383066,0.374531,0.160806,0.0259474,0.0556504,0,336.236,536.802,3.08365
79,6671,0,49.4397,127.35,2.72081,0.632692,0.470027,0.401342,0.424161,0.154362,0,0.0201342,0,313.6,570.785,3.29231
79,5258,0,46.1428,118.793,2.46305,0.260031,0.452232,0.453811,0.431871,0.0773672,0.0369515,0,0,315.654,587.58,3.80247
79,8199,1,18.3934,112.847,2.74564,4.1263,0.308506,0.414359,0.420513,0.126154,0.0235897,0.0153846,0,367.719,501.625,3
80,265,0,60.738,115.522,2.47569,0.701135,0.424073,0.486641,0.397237,0.0929232,0.0112081,0.0119901,0,347.789,523.077,2.30759
80,1509,3,45.519,115.745,3.02072,2.42456,0.39455,0.413448,0.409501,0.127432,0.0335495,0.0160699,0,315.314,556.772,2.85609
80,2743,0,62.0035,106.913,2.01388,0.278232,0.424725,0.536168,0.396221,0.0587541,0.0088574,0,0,319.463,555.645,3
80,1069,2,43.2406,140.363,3.99031,0.142857,0.420039,0.3021,0.441034,0.156704,0.0452342,0.0549273,0,363.878,521.551,2.95918
80,920,2,45.5542,96.2963,2.08439,3.55583,0.365891,0.522405,0.400299,0.0679612,0.00933532,0,0,329.728,538.042,2.5534
80,1467,3,33.6159,94.662,2.72295,5.5643,0.331423,0.477475,0.387374,0.0953111,0.0272755,0.0125651,0,371.402,487.277,2.18538
80,1435,1,54.8114,97.7011,2.18627,0.782866,0.444643,0.536275,0.396078,0.0401961,0.0107843,0.0166667,0,310.845,545.586,2
80,6363,1,29.2803,106.957,2.64318,2.45,0.345937,0.466125,0.401987,0.0776874,0.0542005,0,0,327.487,551.322,3
80,1986,1,15.0079,95.0877,4.81919,7.66145,0.264922,0.439114,0.387454,0.112915,0.00885609,0.0137761,0.0378844,316.408,564.558,2.97263
80,2220,2,53.1991,113.645,2.24185,0.304825,0.439869,0.459691,0.432247,0.108062,0,0,0,309.351,550.474,3
80,2224,0,70.8569,102.469,1.91432,0.197531,0.456023,0.593039,0.327979,0.0789826,0,0,0,310.877,550.346,3
80,6965,2,38.3865,123.665,14.3919,2.82978,0.359556,0.382285,0.309344,0.107952,0.0243136,0.0564076,0.119698,332.135,558.753,3
80,5469,0,53.7491,97.7606,1.9304,2.12888,0.362298,0.568282,0.380617,0.045815,0,0.00528634,0,318.24,566.186,3
80,6031,1,16.3627,87.146,3.46125,9.7212,0.248424,0.49875,0.36375,0.085,0.0075,0.00625,0.03875,312.324,582.99,3
81,224,2,36.9326,112.546,10.2879,7.96667,0.316117,0.339778,0.359523,0.163307,0.040724,0.0185109,0.0781571,359.571,498.55,1.50417
81,96,3,30.4838,109.365,4.59652,10.0536,0.321322,0.351234,0.34688,0.156749,0.0682148,0.0769231,0,366.286,504.714,2
81,90,0,73.1113,103.451,2.94289,7.54132,0.367969,0.426586,0.394996,0.136467,0.033864,0.00707607,0.00101087,359.045,494.226,1.31765
81,363,3,28.3513,80.6408,2.52282,14.8769,0.294042,0.467878,0.38377,0.121302,0.0270499,0,0,360.905,503.365,2
81,1866,1,15.2102,54,1.62551,26.2419,0.190595,0.617284,0.358025,0.0246914,0,0,0,358.54,497.27,2
82,9708,2,47.3881,116.78,3.86792,2.06949,0.378931,0.429339,0.366984,0.12283,0.0334355,0.0295114,0.0179003,369.133,541.592,3.49153
82,2400,3,30.2407,118.619,3.72602,1.74581,0.377207,0.390468,0.383585,0.142675,0.0429448,0.0317971,0.0085291,344.621,597.486,3.72843
82,18500,3,35.4921,135.008,6.43818,4.54538,0.442511,0.317174,0.345735,0.153702,0.0751597,0.0781661,0.0300639,371.626,539.886,3.15982
82,1809,1,15.3098,106.28,3.06212,9.17754,0.256208,0.401515,0.377273,0.180303,0.0318182,0.00909091,0,368.594,612.275,4
82,3897,0,52.3207,122.439,3.13814,1.29542,0.440291,0.447495,0.381737,0.120535,0.0277673,0.0140098,0.00845639,362.228,558.275,3.54381
82,4980,1,25.4124,105.556,3.64912,2.86719,0.361058,0.416667,0.381579,0.116228,0.0460526,0.0394737,0,322,570,3
82,6047,0,9.93542,26.0197,2.34054,0.651108,0.10085,0.481081,0.394595,0.124324,0,0,0,323.658,578.278,3.35443
82,9112,0,45.1838,137.642,3.46787,0.0306122,0.420325,0.436573,0.372323,0.125206,0.0576606,0,0.00823723,380.959,567.837,4
82,9582,1,26.0132,141.441,6.47304,3.94595,0.31315,0.278132,0.30913,0.159236,0.109554,0.13121,0.0127389,371.481,544.935,3.94054
82,7851,0,52.9155,104.64,2.83197,0.636676,0.451776,0.448075,0.3979,0.0991832,0.0548425,0,0,320.077,577.56,3
82,9744,0,55.0678,111.69,2.09741,0.350911,0.422511,0.528497,0.394819,0.0611399,0.0124352,0.00310881,0,373.521,547.729,4
82,11052,0,56.1547,107.354,2.93075,1.50607,0.425453,0.473194,0.373418,0.109084,0.0256888,0.00670141,0.0119136,372.112,544.306,3.86331
82,12470,3,50.7685,103.434,2.38919,2.95388,0.359754,0.516266,0.374851,0.089364,0.0103572,0.00504581,0.00411632,321.163,530.696,2.20643
82,11226,0,68.441,116.667,2.28243,0.322198,0.466064,0.512315,0.367816,0.103448,0.0164204,0,0,371.586,540.466,3.94828
82,17395,2,30.6744,121.01,4.59766,3.62955,0.301667,0.365609,0.33389,0.135225,0.0684474,0.096828,0,353.055,473.873,1.76364
82,13187,1,31.101,107.292,3.59094,5.41914,0.314698,0.439482,0.372168,0.127508,0.0194175,0.018123,0.023301,363.419,526.244,2.68125
82,11649,2,28.645,90.6096,2.47748,11.6864,0.272566,0.473684,0.39121,0.122084,0.0130222,0,0,368.327,534.345,3.71239
82,13389,1,29.4483,99.5322,2.28672,5.86645,0.309273,0.475911,0.411281,0.0998825,0.012926,0,0,300.484,520.674,1.4
82,13353,1,29.1396,92.0188,1.94388,6.04577,0.306268,0.52551,0.401361,0.0731293,0,0,0,355.479,512.408,2
82,13580,1,20.882,129.131,9.21227,6.52887,0.333016,0.29002,0.350732,0.16401,0.0456432,0.0842979,0.0652981,340.376,546.553,3.01777
82,17607,0,47.7301,132.011,8.14529,1.95982,0.494589,0.372745,0.290581,0.0991984,0.0420842,0.136273,0.0591182,373.31,537.536,3.10714
82,14290,1,15.377,83.5859,2.07553,15.581,0.222128,0.480363,0.453172,0.0664653,0,0,0,211,606.273,1
82,14890,3,37.9684,94.7712,2.28,6.40221,0.29251,0.508966,0.376552,0.10069,0.0137931,0,0,211.706,607,1
82,16232,0,38.9005,93.2584,2.64391,11.1447,0.246311,0.463186,0.368139,0.136546,0.0321285,0,0,212.416,604.955,1
82,19244,2,51.5066,130.661,3.67169,0.9375,0.467005,0.396125,0.397201,0.124865,0.0473628,0.0182992,0.0161464,373.468,536.937,3
82,21189,1,25.5566,121.824,4.60719,3.35757,0.355738,0.348474,0.348837,0.196221,0.0450581,0.0472384,0.0141715,376.171,539.311,3
82,19398,0,50.4998,119.666,3.34675,0.887721,0.449405,0.42728,0.363188,0.135579,0.0575185,0.0164339,0,352.92,551.239,2.78761
82,19677,1,34.1689,125.926,3.59384,2.5506,0.387881,0.393557,0.40056,0.148459,0.0336134,0,0.0238095,372.714,536.571,3.03175
82,23249,3,23.4229,100.604,3.02401,3.90149,0.379657,0.465786,0.328932,0.157263,0.0408163,0.00720288,0,382.043,546.935,3.23913
82,22670,0,50.0334,122.222,3.62173,1.28655,0.474397,0.395223,0.384438,0.137904,0.0385208,0.0439137,0,393.178,561.398,3.70339
83,635,2,55.238,91.1352,2.3268,7.32694,0.300777,0.494938,0.393486,0.0941901,0.0132042,0.00418134,0,309.758,517.386,1.44043
83,37,0,28.8285,86.3799,2.19834,13.3992,0.235563,0.454772,0.436515,0.108714,0,0,0,359.852,495.316,2
83,2354,3,39.9862,65.5983,1.66775,14.3786,0.242426,0.602606,0.361564,0.0358306,0,0,0,349.769,481,1
83,727,3,30.5575,107.68,3.67375,8.22151,0.300031,0.409712,0.382398,0.121396,0.0515933,0.0349014,0,360.471,495.853,2
83,2660,0,79.3532,108.314,3.22335,5.05785,0.33135,0.421972,0.391415,0.117134,0.0360131,0.0334667,0,258.404,551.826,1
83,5155,2,71.1935,84.985,1.84335,3.49718,0.340561,0.564193,0.39576,0.0400471,0,0,0,294.649,509.766,1
83,3404,2,54.6643,106.31,10.8163,5.76451,0.312833,0.436357,0.353988,0.102028,0.027249,0.0257559,0.0546224,292.243,518.415,1
83,3804,1,18.924,77.1868,2.32006,15.8876,0.216438,0.528331,0.344564,0.108729,0.0183767,0,0,317.606,479.777,1
83,5105,2,37.9794,91.9123,2.27796,10.9218,0.22542,0.45477,0.449013,0.0838816,0.0123355,0,0,313.98,523.837,1
83,5431,1,18.5934,69.4704,2.40359,12.4334,0.255511,0.532138,0.372197,0.0687593,0,0.0269058,0,216.86,595.598,1
83,5559,1,18.18,75.5556,2.6631,14.2205,0.212147,0.47861,0.398396,0.0735294,0.0280749,0.0213904,0,265.227,578.164,1
83,5120,0,78.9279,88.8889,2.22015,8.56063,0.2864,0.494403,0.380597,0.125,0,0,0,232.284,580.836,1
83,5137,2,35.3026,86.6071,5.53265,10.5677,0.277971,0.457426,0.327988,0.107675,0.0389462,0.0168003,0.0511646,243.411,570.446,1
83,5146,0,91.5878,98.0471,2.81044,1.9447,0.358396,0.537088,0.361264,0.0666209,0.0233516,0,0.0116758,268.824,539.115,1
84,1129,3,23.0245,112.994,20.2611,13.8926,0.276838,0.290358,0.273149,0.114859,0.0719749,0.0925977,0.157061,281.438,556.789,1.25694
84,916,1,5.58962,42.7632,1.56068,26.3684,0.14579,0.673504,0.299145,0.0273504,0,0,0,348.086,501.092,1.04605
84,29,1,4.78894,53.9683,1.67157,22.6124,0.14692,0.632353,0.338235,0.0294118,0,0,0,323.345,525.714,2
84,1174,3,19.42,102.683,7.14869,11.3728,0.246022,0.363974,0.314949,0.1403,0.0645057,0.0499919,0.0662796,343.732,516.253,1.98659
84,1855,1,4.26441,47.1167,1.57313,26.3157,0.139191,0.662687,0.316418,0.0208955,0,0,0,355.899,498.063,1.72152
84,580,0,52.5663,103.81,2.40848,4.39566,0.368284,0.453036,0.425076,0.110965,0.0109218,0,0,349.335,505.833,2
84,1155,2,34.8173,104.545,2.35749,3.48651,0.299728,0.455314,0.404589,0.140097,0,0,0,354.75,505.148,2
84,1319,0,44.4455,100.723,2.84856,5.08987,0.353456,0.450392,0.361619,0.155352,0.0221932,0.0104439,0,286.444,554.751,1.0355
84,2530,0,48.6557,112.941,5.47917,9.25368,0.327749,0.365741,0.398148,0.114583,0.0729167,0.00347222,0.0451389,360.553,500.047,2
84,3830,0,33.9399,112.667,11.501,10.9688,0.325741,0.29783,0.258383,0.171598,0.108481,0.0433925,0.120316,257.04,563.12,1
85,105,3,30.8537,143.442,5.73966,0.460526,0.4664,0.305766,0.372743,0.149097,0.0582411,0.0937682,0.0203844,266.278,601,1
85,121,3,37.1898,99.8573,2.98835,3.59039,0.404197,0.442915,0.386327,0.122527,0.0263238,0.019483,0.00242456,313.521,591.678,1.12879
85,1931,0,15.3989,77.7778,1.57143,9.0625,0.223311,0.642857,0.357143,0,0,0,0,267,630,1
85,895,1,11.9114,80.4348,2.32132,8.06114,0.247261,0.477477,0.42042,0.102102,0,0,0,264.543,603.565,1
85,3453,0,67.6717,115.021,2.32021,0.488426,0.52073,0.452594,0.445438,0.0858676,0.0161002,0,0,380.407,559.519,1.59259
85,130,1,16.4413,93.8492,3.20507,6.21987,0.309727,0.450317,0.344609,0.112051,0.0930233,0,0,250.054,573.857,0.357143
85,775,0,57.9501,116.543,3.06285,0.780093,0.491362,0.419492,0.440678,0.0896893,0.0190678,0.0310734,0,298.104,600.207,1.06667
85,202,0,64.6195,156.14,5.73515,0.220395,0.616203,0.270733,0.382558,0.197967,0.0679508,0.0444088,0.0363831,270.218,611.564,1
85,1002,1,19.5325,89.122,2.60854,7.83829,0.277237,0.456844,0.389712,0.13252,0.0209241,0,0,278.965,591.287,0.832168
85,705,0,33.6962,104.419,2.73398,2.38139,0.413539,0.446191,0.389359,0.145103,0,0.019347,0,264.955,606.284,0.954545
85,2023,3,17.4867,74.4444,1.80597,12.9562,0.242903,0.552239,0.358209,0.0895522,0,0,0,267,630,1
85,3099,0,53.9962,102.969,2.49259,0.992844,0.451584,0.466227,0.418451,0.0980231,0.00329489,0.0140033,0,357.779,561.214,1.10687
85,3068,1,25.1617,75.1412,2.33835,6.40572,0.326683,0.518797,0.363409,0.0877193,0.0300752,0,0,382.356,558.051,1.89831
85,3740,0,80.2137,108.061,2.20968,0.155637,0.547759,0.502016,0.389113,0.108871,0,0,0,380.804,560.157,1.21569
85,4008,1,37.1931,108.382,3.1196,4.70121,0.391212,0.357914,0.409173,0.198741,0.0188849,0.0152878,0,382.588,567.465,1.62281
85,4735,1,35.2528,98.4375,2.45855,1.97363,0.395577,0.474427,0.35097,0.156966,0.0176367,0,0,387.875,578.906,2
85,5472,0,54.1112,128.88,3.38309,0.389348,0.567209,0.398189,0.387118,0.167058,0.0187856,0.0288494,0,388.626,570.646,2
91,3632,0,48.752,105.556,4.55742,6.3956,0.311383,0.37799,0.363636,0.123206,0.0633971,0.0717703,0,255.182,590.42,1.78409
91,94,3,31.3446,109.495,6.87855,8.33133,0.284103,0.372969,0.342017,0.14229,0.0452177,0.0509862,0.0465203,248.623,599.654,1.77384
91,149,1,23.6801,75.7265,1.9842,17.6038,0.230864,0.498871,0.419865,0.0812641,0,0,0,284.708,576.554,2
91,2468,2,25.5907,112.264,4.24483,7.24381,0.253023,0.369082,0.363107,0.150452,0.0674123,0.0450437,0.00490271,239.241,604.899,1.85913
91,1789,0,29.6997,148.677,6.19217,1.62401,0.269507,0.269276,0.320285,0.182681,0.107948,0.084223,0.0355872,232.46,611.508,2
91,2307,1,13.3683,76.8939,3.55172,20.3729,0.20546,0.407225,0.367816,0.136289,0.0673235,0.0213465,0,257.432,591.318,2
91,3063,1,12.8389,83.4835,6.66727,14.7458,0.220592,0.401079,0.340827,0.110612,0.0530576,0.0134892,0.0809353,221.061,612.338,1.02027
92,273,1,24.5227,101.839,5.72987,7.48836,0.25865,0.392024,0.407825,0.109857,0.0263356,0.0361174,0.0278405,220.352,621.524,1
92,10,2,29.0995,161.228,44.42,3.80597,0.354236,0.21909,0.235395,0.159879,0.0819856,0.0937356,0.209915,241.051,600.94,1
92,176,0,22.0439,214.683,25.3503,0.820312,0.398197,0.133087,0.167283,0.182994,0.0656192,0.149723,0.301294,228.821,612.143,1
92,452,3,26.2977,219.973,44.4258,0.474693,0.472081,0.118376,0.207313,0.144716,0.110629,0.113108,0.305857,326.497,518.08,1
92,1956,0,33.6894,229.037,21.1979,0.260833,0.491754,0.115136,0.149418,0.208279,0.145537,0.146831,0.234799,224.6,621.32,1
92,1911,3,35.251,232.026,24.3521,1.02206,0.48488,0.0901408,0.193427,0.160563,0.0901408,0.187793,0.277934,259.118,583.275,1
99,2180,1,16.031,84.7793,3.24776,16.6635,0.25013,0.438061,0.333932,0.174147,0.021544,0.032316,0,277.096,536.096,0.0958904
99,36,1,18.6041,83.4662,2.24459,8.40311,0.277753,0.482166,0.41465,0.0904459,0.0127389,0,0,271.55,519.488,0.650718
99,3366,3,23.1631,117.879,5.75779,6.22627,0.287069,0.353417,0.355936,0.153721,0.0580456,0.0458696,0.0330114,305.195,504.592,0.528396
99,1569,0,24.1558,160.386,6.78916,3.55842,0.301568,0.22741,0.305723,0.231928,0.10241,0.13253,0,287.457,519.674,0.456522
99,1588,1,12.2915,83.5556,2.63298,20.5362,0.208513,0.422872,0.388298,0.18883,0,0,0,263.72,535.8,0
99,2496,0,37.8536,122.792,3.33333,2.31357,0.328739,0.392111,0.398299,0.145398,0.0471771,0.0170147,0,330.504,485.274,0.74359
100,1939,0,81.3925,93.254,2.28511,7.78125,0.385876,0.473191,0.41617,0.110638,0,0,0,307.843,472.564,-0.535714
100,114,0,77.938,101.831,3.05961,6.75212,0.383992,0.433744,0.386946,0.125616,0.0342365,0.0194581,0,267.302,507.307,-0.00451467
100,1471,3,36.0308,73.4694,3.09414,18.5963,0.270683,0.46142,0.384259,0.0725309,0.0524691,0.029321,0,242.898,520.633,-0.357143
100,1543,2,50.7671,73.9492,1.96567,13.0016,0.290249,0.539111,0.386044,0.0748452,0,0,0,275.693,519.127,-0.187266
100,1885,3,65.9028,93.7026,2.38388,5.8661,0.376586,0.48311,0.384588,0.12069,0.00774103,0.00387051,0,272.953,499.843,-0.412463
101,2546,3,73.2767,116.649,3.1615,3.81128,0.376626,0.393112,0.395904,0.164598,0.0328886,0.0134967,0,321.936,426.477,-0.750814
101,137,0,43.2294,77.0492,2.19858,8.75307,0.33497,0.555556,0.345154,0.0756501,0.0236407,0,0,244.639,488.098,-1
101,4008,2,43.4727,136,3.72484,1.3085,0.323307,0.314379,0.433987,0.179739,0.0333333,0.0352941,0.00326797,285.288,426.04,-1
101,1490,0,69.5582,124.036,37.2102,4.19388,0.308411,0.372943,0.246801,0.182815,0,0.0310786,0.166362,328,396.755,-1
101,2892,3,64.9412,107.403,15.9427,4.6316,0.34436,0.42613,0.373939,0.11682,0.0284784,0.0176683,0.0369638,298.593,428.625,-1
101,2784,0,119.59,105.489,2.5,2.58358,0.467866,0.486041,0.364213,0.126904,0.0228426,0,0,329.723,427.771,-0.855422
101,1389,2,72.6233,103.209,3.2274,4.70755,0.34573,0.44099,0.397237,0.103051,0.0132412,0.0454807,0,318.193,415.118,-1
101,3598,0,69.5203,144.575,5.16926,1.04967,0.416149,0.304936,0.365337,0.174217,0.0667117,0.0743746,0.0144242,308.419,414.883,-1
102,19,3,48.7194,123.397,6.16016,5.52914,0.360621,0.353066,0.366818,0.161935,0.0447256,0.0412136,0.032243,318.345,415.989,-0.910714
102,3845,3,52.447,123.227,4.76974,1.76165,0.409043,0.36271,0.37137,0.151808,0.0514519,0.0397351,0.0229241,323.48,371.864,-1
102,1371,1,23.7273,122.042,3.82161,6.05945,0.311455,0.368616,0.395263,0.148779,0.0444115,0.0429312,0,282.366,430.805,-1
102,530,1,29.4642,90.9091,2.325,4.96449,0.318354,0.488889,0.380556,0.127778,0.00277778,0,0,278,437,-1
102,2475,2,48.9537,163.089,13.6449,2.00371,0.350643,0.257506,0.265012,0.132794,0.0906467,0.0773672,0.176674,328.136,419.271,-1
102,3815,2,50.9542,150.745,7.23252,0.801546,0.353725,0.287234,0.355623,0.183891,0.0775076,0.0486322,0.0471125,315.639,402.948,-1
103,4451,2,43.2746,146.697,3.95394,1.6174,0.466583,0.30911,0.376663,0.199591,0.0992835,0.0153531,0,328.324,436.432,-0.648649
103,6403,2,50.0359,255.556,48.3188,0,0.528547,0.135266,0.15942,0.120773,0.101449,0.0869565,0.396135,309,491,1
103,44,3,22.3447,107.254,6.40258,7.92698,0.324148,0.35722,0.326624,0.162909,0.06146,0.0603865,0.031401,261.788,546.777,0.375648
103,595,0,25.8179,131.346,4.45084,3.51176,0.345496,0.303742,0.395104,0.184713,0.0746417,0.0288615,0.0129379,248.431,554.129,0.331765
103,4660,1,33.9375,149.495,5.31926,0.352273,0.472858,0.261824,0.33277,0.238176,0.0861486,0.0810811,0,222.886,571.068,0.0227273
103,1680,2,33.149,155.765,6.94818,2.39151,0.423028,0.238223,0.31965,0.181023,0.0605653,0.19179,0.00874832,235.915,568.132,0.0188679
103,1948,3,32.8772,145.191,12.0089,2.69226,0.418765,0.273403,0.314514,0.181181,0.0777083,0.0691667,0.0840278,259.659,523.579,-0.092559
103,11097,0,39.3739,100.722,2.84957,4.15503,0.370555,0.465616,0.345272,0.12894,0.0601719,0,0,251.065,467.623,-0.766234
103,2088,1,35.6859,129.722,4.43041,1.84766,0.444759,0.336188,0.329764,0.168094,0.12848,0.0374732,0,226.262,579.388,0.3875
